TWEET,RELEVANT,
RT @ChicagosFines19: A mother gave birth to a healthy baby girl Easter Sunday with assistance from #ChicagoPolice officers in the 003rd Disâ€_,1,
RT @colliervillepd: We are officially ONE WEEK away from the CPD Explorer Open House!! We are very excited to welcome in all of those who aâ€_,0,
"1 shot dead, 1 wounded near Englewood elementary school: police https://t.co/X8A6RArpmF",0,
"RT @pzf: BREAKING NEWS: Car 2 Go app has been hacked in Chicago.About 100 Mercedes cars missing. Many being used to commit crimes.Policâ€_",0,
"RT @tvbrad: NOW: Update on car2go hack in Chicago. Iâ€™m told dozens arrested. Dozens of â€œhot carsâ€ù still missing per my popo. @cbschicagoâ€_",0,
CPD asking for help finding missing teen Fatinah Asad https://t.co/6zbvBk4tOC,0,
One of those stories you have to see to believe. https://t.co/CVkeAFLBJu,0,
RT @NaderDIssa: Chicago police say they arrested 30 people tonight as general mayhem popped off in several areas downtown. More arrests areâ€_,1,
"RT @enjoycultureGY: Just a week until the @LMaritime #CPD: handle objects, explore the school resource, Ben's Quest &amp; find out about the brâ€_",0,
RT @mbroenghub: Very excited to be welcoming @TheTeacherTrain to Middlesbrough for what will definitely be a day of inspirational CPD! _Ÿ‘‡_Ÿè_ @â€_,0,
"RT @CISI: Join us at #ParaConf19 to cover all the bases of #retirement planning with Martin Lines of @WeAreJustUK. Book your place now: htâ€_",0,
Kim Foxx Aide Called Chicago Police â€˜The Worstâ€™ Amid Smollett Firestorm https://t.co/oenzyPxL6B via @BreitbartNews,1,
RT @AyeRishPirate: This shit ain't gonna be reduced until CPD goes medieval on these idiots and starts making arrests.  Otherwise it's goinâ€_,1,
"In late March, CPD and the FBI formed a task force to investigate possible links between the deaths of more than 50â€_ https://t.co/TOpBKmAdFZ",1,
"RT @KingTrillaX: Welcome to Chicago where if we donâ€™t kill each other, the police gone happily do it. https://t.co/CbaEpV81zx",1,
"RT @KingTrillaX: Welcome to Chicago where if we donâ€™t kill each other, the police gone happily do it. https://t.co/CbaEpV81zx",1,
"@shiiiiiiiiiiite I never played Zombies enough because I didnâ€™t like the maps, which is stupid now that I look at iâ€_ https://t.co/AoaKRSEzeL",,
RT @vicenews: The Chicago Police Department and FBI say they are going to review the unsolved killings of more than 50 women to see if theyâ€_,1,
Artist Opportunity: Call out for Artists to apply for the 2019 @TeacherArtistP1  CPD course &amp; residency prog -â€_ https://t.co/JLbfhhQSEx,,
"Fearing a Serial Killer Has Been Targeting Black Women in Chicago for 20 Years, Activists Push Police to Start a Prâ€_ https://t.co/5c4ou8PM8k",1,
RT @OpusTeach: Providing valuable CPD for our teachers is a priority of ours here at Opus Teach! We recently held a session all about behavâ€_,,
"RT @Steve_EdTech: Only 2 weeks to the next Exporting Masterclass!For new and experienced exporters. Full of practical advice: Selecting mâ€_",,
"More than two years after the murders of two Indiana teenagers in Delphi, Indiana, police say they are taking theirâ€_ https://t.co/QF4JQrPZLM",,
"RT AberdeenSA: We had our first official committee meeting for BuildItAberdeen 2019! So weâ€™re off and running. Watâ€_ https://t.co/0RLMFUSVJi",,
"RT @AliceBazerghi: Police say an unruly customer at a restaurant in Ohio pulled an iguana from under his shirt, swung it around and threw iâ€_",,
"RT @heppdt: Super busy half term coming up... CPD sessions, enjoyment after SATs for Y6, transition events and project-based learning for aâ€_",,
"RT @Greek_to_me: Don't forget this fantastic development opportunity, taking place May 18, aimed at legal translators. #legal #translatioâ€_",,
"RT @ChicagoCAPS09: CPD Community Alert - Residential Burglaries - 009 District If you have any information Contact the Bureau of Detectiveâ€_",1,
RT @EHUProfLearning: What are your priorities for professional learning? We'd love to hear from you about what you feel are the most importâ€_, ,
"RT @DavidJollyFL: Not enjoyable to bring back footage of David Duke at Charlottesville, but in light of Trump and his defenders reshaping hâ€_",,
@NHSG_AcuteMed @NHSG_ACA @FionaRo50974245 @NHSG_PEFs @rgumscanp NMC CPD requirements and the Night Owls - another eâ€_ https://t.co/YpQzupdmUR,,
Massive game for @atjafc U16s tomorrow as they travel to Lon Isgraig Llangefni &amp; nothing more than a win will stopâ€_ https://t.co/enctwazehm,,
RT @davdsoul: Boo hoo. If the courtroom walls around country could talk. Disgrace in Sanctuary Cities more widespread than reported. I stilâ€_,,
RT @CWBChicago: CPD now called to @CenteronHalsted . Center wants a trespasser arrested on the 2nd floor. Interesting because Center also râ€_,,
RT @LDNArchitects: A few of us from the office are heading along to this CPD which is being held at one of our newly completed project @UoEâ€_,,
"Police appear to have at least two people in custody outside a home on Dawn Ridge Dr. At one point, more than a dozâ€_ https://t.co/NjOnFpEO15",,
RT @thecsp: Weâ€™ve done it again!  2 days of top CPD at #Physio19 for just Â£99. See you in Birmingham in November? Book today https://t.co/lâ€_,,
"RT @T_I_H_R: Clear line of sight: Transparency in the #BoardroomProgramme for those working in &amp; with #Boards. A deeper understanding of #â€_",,
RT @shestokas: #KimFoxx allowed probation for convicted killer rather than 30 year sentence. Victim's family wants to know why son's killerâ€_,,
"CWB Chicago: Document dump: Foxx aide falsely blames CPD detectives for Smollett leak, calls cops ""the worst"" https://t.co/9A5SRk7ynb",,
Not a bad start to term: meeting some of the best for a sneaky caffeine fuelled latte before the working day had evâ€_ https://t.co/mn2G1NK6z5,,
"RT @SkillnetIreland: New research launched today by Skillnet Ireland, @MacraSkillnet and partners @RDI_at_LIT and @broadmoreRC, reveals theâ€_",,
"RT @seanhannity: WATCH: â€œChicago police were dealing with hundreds of teens running through downtown Chicago Wednesday night, yelling, stopâ€_",,
Letter Carriers is offering $3500 for information leading to Kierra's whereabouts. Anyone with information about heâ€_ https://t.co/T0EKC59idS,,
"RT @KingTrillaX: Welcome to Chicago where if we donâ€™t kill each other, the police gone happily do it. https://t.co/CbaEpV81zx",,
"RT @JamilSmith: I spoke to @ava about putting her executive-producing power behind THE RED LINE, a searing new CBS limited series that examâ€_",,
RT @canopyclient: @Inkmonkey3 @classicbuyers @SYR98009620 @Chicago_Police @AuroraPoliceIL @ILStatePolice @policeofficer @CPDpolicefdtn @DCPâ€_,,
"RT @ChiefKyes: CPD, Transit Police &amp; MSP are investigating a fatal accident on Everett Ave at the on-ramp to the Tobin Bridge. The accidentâ€_",,
Biggest Racist of all why all the police were shot n killed in Chicago I hate that sob with a passion my father wasâ€_ https://t.co/jSG5K21XLE,,
"#ChicagoScanner #CPD unit hearing loud reports vicinity of Adams and Springfield.",,
"We are holding a Performance Door Blank CPD at out #Manchester showroom on Tib Street on Thursday, April 25, from 6â€_ https://t.co/kxS1J21j81",,
Lightfoot's chief of staff no stranger to politics or controversy https://t.co/WOw13CKNDQ,,
"@Chicago_Police Yes, because that one extra officer is going to make SUCH a big difference",,
RT @LionelMedia: Whoâ€™s in charge? https://t.co/H9ILCLPCoS,,
"RT @themirifique: Outrageous self-indulgent #xehaqus AU : ProhibitionAU. Eraqus the incorruptible cop chasing one of the shiny capo of theâ€_",,
"RT @AyoBankole: This morning, having finally retrieved her line, my mum got her bank statement &amp; saw it was over 320k that was stolen. I wrâ€_",,
RT @WGNNews: Update: Officials: Body parts discovered in alley behind Chicago Theatre not human https://t.co/vE9xRbfH22,,
"RT @DownByDfault: In 2 weeks, our 6 yr anniversary jumps off, underground warehouse, very limited RSVP and/or ticket only. By the time I fiâ€_",,
"RT @newsone: JoJo Smollett, Jussie Smollett's eldest brother, slams the Chicago Police Department and the Osundairo brothers.https://t.coâ€_",,
"RT @TalbertSwan: Life in prison for killing the imperial Wizard of the Klan. She wouldâ€™ve gotten about 6 years had she killed a Black teeâ€_",,
RT @AnthonyElgey: âÅ_âÅ© One of our training rooms dedicated to Mary Anning âÅ_@MaryAnningRocksâÅ© âÅ_@MPQC_âÅ© #Training #CPD #heroes https://t.co/GHSâ€_,,
RT @THEHermanCain: More fun from America's most embarrassing prosecutor: https://t.co/eyQEHRpDsf,,
"RT @CvillePDInd: Drop off your expired, unwanted or illegal drugs at the Clarksville Police Department.  This program allows for safe dispoâ€_",,
Chicago police officers help deliver baby girl on Easter Sunday | FOX 4 Kansas CityÂ WDAF-TV https://t.co/W3XxYW9wfu,,
"RT @yigsstarhouse: _Ÿ_¨_Ÿ˜® 5 Human Hearts found in Chicago Dumpsterhttps://t.co/CzsdONgoYP",,
"RT @KingTrillaX: Welcome to Chicago where if we donâ€™t kill each other, the police gone happily do it. https://t.co/CbaEpV81zx",,
Thanks for another top CPD event.  Our coaches have plenty to ponder in both the youth &amp; development phase_Ÿ‘ç https://t.co/cCi3w8gPtB,,
"RT @IndivisibleChi: Hate has no home in Chicago. Join us to push for legislative solutions that will disrupt detention in Illinois, stop poâ€_",,
"Fearing a Serial Killer Has Been Targeting Black Women in Chicago for 20 Years, Activists Push Police to Start a Prâ€_ https://t.co/VE8p0Q6a5n",,
@mac3423 @rachel_circle_a @Suntimes @ChicagosMayor By your logic CPD should have shut down the World Series celebraâ€_ https://t.co/xih3CefNiZ,,
"RT @TF_clare: CALLING ALL HEADS OF YEAR! We have a #TeachMeet for you in #London. Join us to share best practice, resources and ideas for râ€_",,
Top #VR #AI #SL #AR #MR story: Fundamental Surgery Becomes First VR Surgical Training Simulation to Gain CPD Accredâ€_ https://t.co/fBU7mUpMfE,,
RT @LittlForestFolk: For a chance to #WIN a free place at our parent CPD Training Day tomorrow _Ÿ_‰ just LIKE and REPLY why you would like toâ€_,,
"RT @TalbertSwan: Life in prison for killing the imperial Wizard of the Klan. She wouldâ€™ve gotten about 6 years had she killed a Black teeâ€_",,
"RT @JamilSmith: I spoke to @ava about putting her executive-producing power behind THE RED LINE, a searing new CBS limited series that examâ€_",,
@TheTalkCBS Hell nah fire his ass! He made a mockery of the city of Chicago its residents its police dept and the râ€_ https://t.co/WoMJWBLJKt,,
RT @smoketinged: This is so fucked up. Columbus Police killed 13 year old Ty're King in 2016. His family sued. Now CPD is trying to make Tyâ€_,,
"League One Club: Seeking Lead Foundation Phase Coach. Full time. Â£23,000pa + CPD Allowance. Min UEFA B. Closing 29/â€_ https://t.co/uShetnvBqA",,
"RT @ColorOfChange: Police are trying to force Kim Foxx, Chicago's first Black Woman State's Attorney, to resign b/c of her commitment to deâ€_",,
RT @shestokas: #KimFoxx allowed probation for convicted killer rather than 30 year sentence. Victim's family wants to know why son's killerâ€_,,
"RT @kabamur_taygeta: ""Satan is Having a Moment"" - @HuffPost https://t.co/tljsIq50tI via @MailOnline",,
"RT @TalbertSwan: Hey, @RahmEmanuel Did I miss your appearance on @GMA explaining why @Chicago_Police lied on their police reports about aâ€_",,
RT @DailyMail: Judge rips Chicago prosecutor Kim Foxx's office for CHARGING woman with filing a false police report after letting Jussie Smâ€_,,
Great mornings  CPD in school today! Fantastic work by the Learning and Teaching team. Mrs Doherty delivered an excâ€_ https://t.co/mrzM37FeHH,,
"RT @UnknownLone: Over 100 black men were tortured by the Chicago Police Department between 1972 and 1991 in order to force confessions, driâ€_",,
"RT @smbeckley: I donâ€™t give a flying fuck about that Smollette guy or what he may or may not have done. Go grab some murderes, Chicago poliâ€_",,
RT @AP: North Korean leader Kim Jong Un will meet with Russian President Vladimir Putin after the failure of his second summit with Presideâ€_,,
"RT @ColesMillerLLP: Tickets are FREE, if you are a managing agent in #Brighton, #Sussex or the wider region &amp; some are still available forâ€_",,
"My 1st podcast! I talk about passion for teaching languages, insight for trainees, supporting schools&amp;teachers inâ€_ https://t.co/7oczrJ2aGr",,
RT @StaceyBeeBlue: @shopwithfifi @roseymelhill @lostinohio1 @Fawkes_2017_ @New2018World @BlueInRedCity @ChloeResists @BuffytVSSummers @widgâ€_,,
RT @cbschicago: Lawyers representing Chicago police officers say Kim Foxx is being sued for an alleged connection to an activist known forâ€_,,
"Being a designer, teacher and studying for a master in neuroscience of psychology and mental health, this manâ€_ https://t.co/p0mY0MHUEP",,
Students in the class pick different pairs of points and share results about the ratio distance up to distance acroâ€_ https://t.co/QnqIzZzUUI,,
"Over 200 cutting edge suppliers, 100 CPD accredited educational seminars AND live demonstrations of the latest in fâ€_ https://t.co/7hLidUTI7n",,
"RT @AnitaPadilla32: Chicago police arrest dozens in downtown ""wildings"".  Mayor Elect Lori Lighfoot better have a plan for this summer or hâ€_",,
@ddale8 Targeting #Chicago is a racist tactic. Trump should look into why white gun owners who have violent felonyâ€_ https://t.co/UtX1D0bsIw,,
"@cta @Chicago_Police Have they though? Another day... Another man openly smoking on the Blue, Loop-bound, from Foreâ€_ https://t.co/4jmqtLXVne",,
"Have you seen this term's list of amazing EMC courses? Some are running very soon, so do take a look!â€_ https://t.co/oXcjfLmX4t",,
"RT @KingTrillaX: Welcome to Chicago where if we donâ€™t kill each other, the police gone happily do it. https://t.co/CbaEpV81zx",,
Not jumping on the bandwagon but I started to compile a list of tweeters who have genuinely influenced me. The listâ€_ https://t.co/y7ccKjX4nt,,
RT @Nunziata: Less than a 50% voter turnout will not give #convocation a legitimate mandate to regulate. Lawyers that vote should be givenâ€_,,
"RT @BCouncil_NI: NI Schools: Connect with classrooms around the world today! _Ÿ—ºThrough #ConnectingClassrooms you can:_Ÿ”_Develop links withâ€_",,
Crystal Lake police plan to provide an update at noon on their investigation into the disappearance of 5-year-old Aâ€_ https://t.co/H5jHMacVsy,,
@TalbertSwan @Chicago_Police More disturbing is her father paralyzed from fear watching his child get assaulted. Weâ€_ https://t.co/AdKi6IbIJ9,,
#moodle The Moodle Educators Certification programme (MEC) was unveiled at #MootIEUK19. If you would like to find oâ€_ https://t.co/P0IIt74aV6,,
Police-Shooting Drama â€˜The Red Lineâ€™ Brings Young Actress Into Spotlight https://t.co/ksEgaKyYWn,,
RT @AshleyPesq: @Susan_Hennessey Did you read the letter? She simply said that Dems disagree on whether to investigate or impeach immediateâ€_,,
"@TheJusticeDept BEING STALKED BY RACIST FBI USING GOVERNMENT RESOURCES, INNOCENT DUPES, LOW LIFE INDIVIDUALS, CHICAâ€_ https://t.co/cuv9X9V1qy",,
"Did you know the teenage brain is physically different from the adult brain? _Ÿ§  Learn more about what this impliesâ€_ https://t.co/D4SjL09KLg",,
"Quite right too !!Jussie Smollettâ€™s Brother JoJo Calls Chicago Police Investigation â€œUnjustâ€ù In Op-Ed â€“ Deadline https://t.co/13SncremT7",,
"RT @iwla_ie: Looking forward to Dr. @melronakirrane, Associate Professor of Organisational Psychology @DublinCityUni , kicking off the lateâ€_",,
"How do you know whether something will work if you havenâ€™t tried it or looked at the evidence?#evidencebasedpractice #cpd",,
@DanaCBS2 @PatrickFitzmau2 @CWBChicago @AldermanBurnett @cbschicago I'll pass on the pen pal oppo but here are a feâ€_ https://t.co/Sg3TN9G77N,,
"RT @CWBChicago: BTW, in prepping this story, we asked @Chicago_Police for the status of the  @Alderman_Moreno false police report investigaâ€_",,
"RT @codeclubscot: Calling all educators in #Scotland?Fancy some free CPD supporting educators to develop their computing and digital makiâ€_",,
RT @kreynolds91: Reserve your place at #NEqUalities19 now! Exploring the use of language as a tool for inclusion in our classrooms. https:/â€_,,
"Register now for one of our free CPD events at a location near you. Ideal for conveyancers, each event provides anâ€_ https://t.co/c84XKBfYf3",,
RT @LeftOfBlack: .@JohnLegend Takes Chicago Police Union To Task In Scathing Op-Ed https://t.co/R5PYcB1NMB via @Blavity,,
RT @AndrewMawdsley1: Applications are open for our May cohort - fully funded study for a Clinical Diploma for community pharmacists. More aâ€_,,
RT @ClassrmMonitor: Join Classroom Monitor at the next @besatweet FREE #LearnEd #CPD event in Maidstone on 25th April. Learn how educationâ€_,,
"@cbradshaw1984 @CPD_Decsam Evatt was linked heavily with the Rochdale job. He was favourite for a while, going as lâ€_ https://t.co/UOv7HG8Eff",,
"RT @Suntimes: A woman with ties to feared Chicago gang leader Labar â€œBro Manâ€ù Spann is facing new charges after, police say, she was caughtâ€_",,
RT @NumeracyTeamNLC: Today we worked with over 40 primary teachers on Developing Number Knowledge. This is a progression of SEAL for 2nd Leâ€_,,
"RT @soit_goes: We're just $180 from being able to purchase Joshua Beal a headstone. Joshua was killed by CPD in 2016, he left behind twoâ€_",,
"@Strickomaster Great points! 1 Q, though: What is staff CPD?",,
"Get ahead for September with new ideas, resources &amp; inspiration for all your classes from KS2 - KS4. Our summer CPDâ€_ https://t.co/0xCc8TAN4f",,
#news #Chicago Police Officer Involved In Hit-And-Run That Injured 69-Year-Old,,
RT @ConwayPolice: Hey you!  Form a team for fire truck pull.  Youâ€™ll be up against CPD - girlsâ€™ team-gym rats.  Try your luck &amp; help raiseâ€_,,
"New season; new CPD!Book now for Encouraging Creativity: Creative and critical thinking in early years educationâ€_ https://t.co/7UwmeAJlVk",,
"Inaccurate and loosely regulated gang data, compiled by the Chicago Police Department, has been accessed more thanâ€_ https://t.co/1NZUEJd9U3",,
Looking forward to chairing the @Lawscot Elderly Client Update Conference in Perth tomorrow with speakers includingâ€_ https://t.co/YnmdV0q7TM,,
When you turn up to an obstetrics CPD session and the Midwife's eyes light up as she announces her real life manikin has arrived _Ÿ˜__Ÿ_°_Ÿè_,,
"RT @mkraju: House Judiciary is serving Don McGahn with a subpoena as part of its investigation into obstruction of justice, a move to bringâ€_",,
Indiana Police To Announce Developments In Case Of Murdered Teens Libby German And Abby Williams https://t.co/EsMPWX1iUN,,
RT @CatsTandL: CPD packs have been invaluable for resourcing quality sessions and stimulating our journal club discussions... A great featuâ€_,,
"Our RIBA accredited CPD, 'Paving the Way' is now available online! Ideal for the busy professional that needs to stâ€_ https://t.co/mAuvlRJ23K",,
RT @Well_Regulated_: Members of our well regulated militia fire their handgun while cleaning it in their apartment. They fire through a walâ€_,,
"RT @CWBChicago: In new #JussieSmollett document dump, top Kim Foxx aide calls @chicago_police detectives ""the worst"" as he falsely accusesâ€_",,
RT @SevenFlamingos: Why have we been seeing so many Kim Foxx â€œracially charged death threatsâ€ù stories in the last 24 hours? Maybe to drownâ€_,,
"That was infuriating wasn't it?This shit has been going on for years, but CPD seems to have started making arrestâ€_ https://t.co/768obDzvsD",,
"RT @ColorOfChange: Police are trying to force Kim Foxx, Chicago's first Black Woman State's Attorney, to resign b/c of her commitment to deâ€_",,
Online Dog Socialisation and Obedience Course â€“ CPD Certified â€“ National Deal from https://t.co/kxoTSpZC3F -â€_ https://t.co/vzThfoX5e9,,
@ITimbrell @insight_hrc @mynyddbychan This is still the best CPD I have done - I am sure you will gain so much fromâ€_ https://t.co/UX1uwrNLP2,,
RT @nbcchicago: UPDATE: Police sources say that five human hearts may have been found behind a Loop building https://t.co/hvigIpuKrJ https:â€_,,
RT @PDNorth1720: Your April CPD Update - https://t.co/YZCMjBmGTX is here! Read on: to discover the courses &amp; CPD opportunities currently onâ€_,,
President Trump said that Dwight Gunn has placed a curse on he that stopped he in motion this morning. Dwight Gunnâ€_ https://t.co/u5ozRpIlQ8,,
"RT @ASTsupportAAli: https://t.co/HNeOX77cB8 From September 2019 Iâ€™ll be available on Fridays to: Deliver Keynotes- on the value/importancâ€_",,
@JonHegerty @thislast @deb25426 @HuntingEnglish @RosieDBennett @thetimes @PTE_Campaign Agree all teachers should geâ€_ https://t.co/0SkVyqBX45,,
RT @CollectivED1: If we accept teachers doing less &amp; doing it well we acknowledge that school staff need to be multi-professional (more divâ€_,,
RT @MorleyConsult: Get in demand skills with the sought after qualification of AEO Certified Practitioner  @CILTUK accredited 22hrs CPD Impâ€_,,
_Ÿ”_ All Coaches last chance to book onto Principles Of Defence CPD @RiponRugby to book on please go toâ€_ https://t.co/zmzxdDrB0C,,
Check out this great advice from #teachingandlearning lead @MrsWelshTurner on how IRIS Connect has helped embed verâ€_ https://t.co/GgRKex3mXH,,
RT @ReadingExplorer: Wrote this article _Ÿ‘‡ as it linked to my Reading Rocketeers book and CPD on Reading Intervention. For more info click tâ€_,,
RT @TheRoot: 'A grave threat to public safety': John Legend calls out Chicago Police Union in op-ed: https://t.co/etpPIHAalt https://t.co/jâ€_,,
@StrtKing @RaferWeigel @Chicago_Police Agreed!,,
"RT @larryelder: ""Hundreds Of Teens Run Through Downtown Chicago, Fighting And Disobeying Police""Dear #BlacksLivesMatter,Thoughts?httpâ€_",,
